created_at,full_text,cleaned_text,tokenized_text,stemmed_text,sentiment
Fri Jul 11 01:20:33 +0000 2025,Kejaksaan Agung Republik Indonesia tengah memburu pengusaha M. Riza Chalid yang baru saja ditetapkan sebagai tersangka dalam kasus dugaan korupsi terkait pengelolaan minyak mentah dan produk kilang. https://t.co/PYFPd23jzn,kejaksaan agung republik indonesia tengah memburu pengusaha m riza chalid yang baru saja ditetapkan sebagai tersangka dalam kasus dugaan korupsi terkait pengelolaan minyak mentah dan produk kilang,"['kejaksaan', 'agung', 'republik', 'indonesia', 'tengah', 'memburu', 'pengusaha', 'm', 'riza', 'chalid', 'baru', 'ditetapkan', 'tersangka', 'kasus', 'dugaan', 'korupsi', 'terkait', 'pengelolaan', 'minyak', 'mentah', 'produk', 'kilang']","['jaksa', 'agung', 'republik', 'indonesia', 'tengah', 'buru', 'usaha', 'm', 'riza', 'chalid', 'baru', 'tetap', 'sangka', 'kasus', 'duga', 'korupsi', 'kait', 'kelola', 'minyak', 'mentah', 'produk', 'kilang']",positive
Fri Jul 11 00:35:13 +0000 2025,Kejagung memburu pengusaha M Riza Chalid yang telah ditetapkan sebagai tersangka dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang. https://t.co/WPg34xB2SP,kejagung memburu pengusaha m riza chalid yang telah ditetapkan sebagai tersangka dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang,"['kejagung', 'memburu', 'pengusaha', 'm', 'riza', 'chalid', 'ditetapkan', 'tersangka', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang']","['jagung', 'buru', 'usaha', 'm', 'riza', 'chalid', 'tetap', 'sangka', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang']",positive
Fri Jul 11 00:31:44 +0000 2025,Kejagung menetapkan 9 tersangka baru terkait dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT. Pertamina. Dan diantara 9 terangka baru tsb ada seorang bernama Mohammad Riza Chalid yg selama ini tidak pernah tersentuh hukum. https://t.co/d8ixqed5oi,kejagung menetapkan tersangka baru terkait dugaan korupsi tata kelola minyak mentah dan produk kilang pada pt pertamina dan diantara terangka baru tsb ada seorang bernama mohammad riza chalid yg selama ini tidak pernah tersentuh hukum,"['kejagung', 'menetapkan', 'tersangka', 'baru', 'terkait', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'terangka', 'baru', 'tersebut', 'seorang', 'bernama', 'mohammad', 'riza', 'chalid', 'selama', 'pernah', 'tersentuh', 'hukum']","['jagung', 'tetap', 'sangka', 'baru', 'kait', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'angka', 'baru', 'sebut', 'orang', 'nama', 'mohammad', 'riza', 'chalid', 'lama', 'pernah', 'sentuh', 'hukum']",positive
Fri Jul 11 00:18:41 +0000 2025,Kejaksaan Agung (Kejagung) memburu pengusaha Mohammad Riza Chalid yang telah ditetapkan sebagai tersangka baru dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang. Kejagung menduga Riza saat ini tengah berada di Singapura. Selengkapnya: https://t.co/2wUsYs2t2K,kejaksaan agung kejagung memburu pengusaha mohammad riza chalid yang telah ditetapkan sebagai tersangka baru dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang kejagung menduga riza saat ini tengah berada di singapura selengkapnya,"['kejaksaan', 'agung', 'kejagung', 'memburu', 'pengusaha', 'mohammad', 'riza', 'chalid', 'ditetapkan', 'tersangka', 'baru', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'kejagung', 'menduga', 'riza', 'tengah', 'berada', 'singapura', 'selengkapnya']","['jaksa', 'agung', 'jagung', 'buru', 'usaha', 'mohammad', 'riza', 'chalid', 'tetap', 'sangka', 'baru', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'jagung', 'duga', 'riza', 'tengah', 'ada', 'singapura', 'lengkap']",positive
Fri Jul 11 00:07:58 +0000 2025,Kejagung Buru Riza Chalid yang Diduga Ada di Singapura Kejagung memburu pengusaha M. Riza Chalid tersangka baru dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang yang diduga tengah berada di Singapura. Direktur Penyidikan pada Jampidsus Kejagung https://t.co/z6pMH1b98t,kejagung buru riza chalid yang diduga ada di singapura kejagung memburu pengusaha m riza chalid tersangka baru dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang yang diduga tengah berada di singapura direktur penyidikan pada jampidsus kejagung,"['kejagung', 'buru', 'riza', 'chalid', 'diduga', 'singapura', 'kejagung', 'memburu', 'pengusaha', 'm', 'riza', 'chalid', 'tersangka', 'baru', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'diduga', 'tengah', 'berada', 'singapura', 'direktur', 'penyidikan', 'jampidsus', 'kejagung']","['jagung', 'buru', 'riza', 'chalid', 'duga', 'singapura', 'jagung', 'buru', 'usaha', 'm', 'riza', 'chalid', 'sangka', 'baru', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'duga', 'tengah', 'ada', 'singapura', 'direktur', 'sidi', 'jampidsus', 'jagung']",positive
Thu Jul 10 23:45:32 +0000 2025, BURON / DPO . Menurut Dirdik Jampidsus Kejagung ABDUL QOHAR : KEJAGUNG Menetapkan MRC Jadi Salah Satu Tersangka Dalam Dugaan TIPIKOR di Tata Kelola Minyak Mentah dan Produk Kilang Pada PT. PERTAMINA Subholding dan Kontraktor Kontrak Kerja Sama 2018 - 2023. https://t.co/hyi3RdIVDz,buron dpo menurut dirdik jampidsus kejagung abdul qohar kejagung menetapkan mrc jadi salah satu tersangka dalam dugaan tipikor di tata kelola minyak mentah dan produk kilang pada pt pertamina subholding dan kontraktor kontrak kerja sama,"['buron', 'dpo', 'dirdik', 'jampidsus', 'kejagung', 'abdul', 'qohar', 'kejagung', 'menetapkan', 'mrc', 'jadi', 'salah', 'satu', 'tersangka', 'dugaan', 'tipikor', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'subholding', 'kontraktor', 'kontrak', 'kerja', 'sama']","['buron', 'dpo', 'dirdik', 'jampidsus', 'jagung', 'abdul', 'qohar', 'jagung', 'tetap', 'mrc', 'jadi', 'salah', 'satu', 'sangka', 'duga', 'tipikor', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'subholding', 'kontraktor', 'kontrak', 'kerja', 'sama']",positive
Thu Jul 10 23:36:37 +0000 2025,Kejaksaan Agung menetapkan sembilan tersangka baru terkait kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina dan Kontraktor Kontrak Kerja Sama (KKKS) tahun 2018-2023 yg mengakibatkan kerugian negara 285 Triliun Rupiah. Salah satunya yakni https://t.co/Ym8O9LrGqh,kejaksaan agung menetapkan sembilan tersangka baru terkait kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada pt pertamina dan kontraktor kontrak kerja sama kkks tahun yg mengakibatkan kerugian negara triliun rupiah salah satunya yakni,"['kejaksaan', 'agung', 'menetapkan', 'sembilan', 'tersangka', 'baru', 'terkait', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'kontraktor', 'kontrak', 'kerja', 'sama', 'kkks', 'tahun', 'mengakibatkan', 'kerugian', 'negara', 'triliun', 'rupiah', 'salah', 'satunya']","['jaksa', 'agung', 'tetap', 'sembilan', 'sangka', 'baru', 'kait', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'kontraktor', 'kontrak', 'kerja', 'sama', 'kkks', 'tahun', 'akibat', 'rugi', 'negara', 'triliun', 'rupiah', 'salah', 'satu']",positive
Thu Jul 10 23:35:32 +0000 2025,Jadi Tersangka Kasus Pertamina Riza Chalid Buron Diduga di Singapura Pengusaha minyak Mohammad Riza Chalid ditetapkan sebagai tersangka dalam kasus dugaan tindak pidana korupsi dalam tata kelola minyak mentah dan produk kilang pada PT Pertamina (Persero) tahun 2018-2023. https://t.co/Gr9GBV2Fei,jadi tersangka kasus pertamina riza chalid buron diduga di singapura pengusaha minyak mohammad riza chalid ditetapkan sebagai tersangka dalam kasus dugaan tindak pidana korupsi dalam tata kelola minyak mentah dan produk kilang pada pt pertamina persero tahun,"['jadi', 'tersangka', 'kasus', 'pertamina', 'riza', 'chalid', 'buron', 'diduga', 'singapura', 'pengusaha', 'minyak', 'mohammad', 'riza', 'chalid', 'ditetapkan', 'tersangka', 'kasus', 'dugaan', 'tindak', 'pidana', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'persero', 'tahun']","['jadi', 'sangka', 'kasus', 'pertamina', 'riza', 'chalid', 'buron', 'duga', 'singapura', 'usaha', 'minyak', 'mohammad', 'riza', 'chalid', 'tetap', 'sangka', 'kasus', 'duga', 'tindak', 'pidana', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'persero', 'tahun']",positive
Thu Jul 10 23:23:10 +0000 2025,Kejaksaan Agung resmi menetapkan pengusaha M Riza Chalid (MRC) sebagai tersangka baru dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang. https://t.co/qU9DzEkoE0,kejaksaan agung resmi menetapkan pengusaha m riza chalid mrc sebagai tersangka baru dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang,"['kejaksaan', 'agung', 'resmi', 'menetapkan', 'pengusaha', 'm', 'riza', 'chalid', 'mrc', 'tersangka', 'baru', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang']","['jaksa', 'agung', 'resmi', 'tetap', 'usaha', 'm', 'riza', 'chalid', 'mrc', 'sangka', 'baru', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang']",positive
Thu Jul 10 22:46:31 +0000 2025,Kejaksaan Agung mengatakan kerugian negara dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina (Persero) tahun 2018-2023 mencapai Rp 285 triliun. / #kejagung #korupsi https://t.co/w1Z5zyXmCf,kejaksaan agung mengatakan kerugian negara dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada pt pertamina persero tahun mencapai rp triliun,"['kejaksaan', 'agung', 'mengatakan', 'kerugian', 'negara', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'persero', 'tahun', 'mencapai', 'rp', 'triliun']","['jaksa', 'agung', 'kata', 'rugi', 'negara', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'persero', 'tahun', 'capai', 'rp', 'triliun']",neutral
Thu Jul 10 18:21:19 +0000 2025,@heairn owh ini yg ketipu kilang minyak,owh ini yg ketipu kilang minyak,"['owh', 'ketipu', 'kilang', 'minyak']","['owh', 'tipu', 'kilang', 'minyak']",negative
Thu Jul 10 17:36:55 +0000 2025,Kejaksaan Agung menetapkan sembilan tersangka baru terkait kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina. Salah satunya yakni Mohammad Riza Chalid (MRC) selaku Beneficial Owner PT Navigator Khatulistiwa dan PT Orbit Terminal. Yang https://t.co/um2uTdFGfI,kejaksaan agung menetapkan sembilan tersangka baru terkait kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada pt pertamina salah satunya yakni mohammad riza chalid mrc selaku beneficial owner pt navigator khatulistiwa dan pt orbit terminal yang,"['kejaksaan', 'agung', 'menetapkan', 'sembilan', 'tersangka', 'baru', 'terkait', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'salah', 'satunya', 'mohammad', 'riza', 'chalid', 'mrc', 'selaku', 'beneficial', 'owner', 'pt', 'navigator', 'khatulistiwa', 'pt', 'orbit', 'terminal']","['jaksa', 'agung', 'tetap', 'sembilan', 'sangka', 'baru', 'kait', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'salah', 'satu', 'mohammad', 'riza', 'chalid', 'mrc', 'selaku', 'beneficial', 'owner', 'pt', 'navigator', 'khatulistiwa', 'pt', 'orbit', 'terminal']",positive
Thu Jul 10 17:08:03 +0000 2025,Total Kerugian Negara dalam Kasus Korupsi Pertamina Capai Rp285 Triliun Total kerugian keuangan dan perekonomian negara dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang Pertamina mencapai Rp285 triliun. https://t.co/M5vV4BwTpa https://t.co/7HCudzxWyO,total kerugian negara dalam kasus korupsi pertamina capai rp triliun total kerugian keuangan dan perekonomian negara dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pertamina mencapai rp triliun,"['total', 'kerugian', 'negara', 'kasus', 'korupsi', 'pertamina', 'capai', 'rp', 'triliun', 'total', 'kerugian', 'keuangan', 'perekonomian', 'negara', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pertamina', 'mencapai', 'rp', 'triliun']","['total', 'rugi', 'negara', 'kasus', 'korupsi', 'pertamina', 'capai', 'rp', 'triliun', 'total', 'rugi', 'uang', 'ekonomi', 'negara', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pertamina', 'capai', 'rp', 'triliun']",negative
Thu Jul 10 16:40:23 +0000 2025,@imaginawry Kmrn tuh pke hanasui tp ternyata msh gosong trus nyobain ini. Awalnya skeptis krn prnh pke ss emina yg viral itu dan jd kusam bgt tp pke ini ternyata oke. Ga jd kilang minyak dan ga kusem jg. Perlindungannya jg lebih oke dibanding hanasui https://t.co/yTqSPCFZ1E,kmrn tuh pke hanasui tp ternyata msh gosong trus nyobain ini awalnya skeptis krn prnh pke ss emina yg viral itu dan jd kusam bgt tp pke ini ternyata oke ga jd kilang minyak dan ga kusem jg perlindungannya jg lebih oke dibanding hanasui,"['kemarin', 'pakai', 'hanasui', 'ternyata', 'gosong', 'terus', 'mencoba', 'awalnya', 'skeptis', 'pernah', 'pakai', 'ss', 'emina', 'viral', 'jadi', 'kusam', 'sekali', 'pakai', 'ternyata', 'oke', 'jadi', 'kilang', 'minyak', 'tidak', 'kusem', 'perlindungannya', 'lebih', 'oke', 'dibanding', 'hanasui']","['kemarin', 'pakai', 'hanasui', 'nyata', 'gosong', 'terus', 'coba', 'awal', 'skeptis', 'pernah', 'pakai', 'ss', 'emina', 'viral', 'jadi', 'kusam', 'sekali', 'pakai', 'nyata', 'oke', 'jadi', 'kilang', 'minyak', 'tidak', 'kusem', 'lindung', 'lebih', 'oke', 'banding', 'hanasui']",positive
Thu Jul 10 15:22:43 +0000 2025,Riza Chalid Tersangka Baru Kasus Minyak Pertamina Kejagung menetapkan Riza Chalid yang pernah dijuluki Raja Minyak Indonesia sebagai salah satu dari 9 tersangka baru dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang di tubuh PT Pertamina dan KKKS https://t.co/bn4oeDQrgm,riza chalid tersangka baru kasus minyak pertamina kejagung menetapkan riza chalid yang pernah dijuluki raja minyak indonesia sebagai salah satu dari tersangka baru dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang di tubuh pt pertamina dan kkks,"['riza', 'chalid', 'tersangka', 'baru', 'kasus', 'minyak', 'pertamina', 'kejagung', 'menetapkan', 'riza', 'chalid', 'pernah', 'dijuluki', 'raja', 'minyak', 'indonesia', 'salah', 'satu', 'tersangka', 'baru', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'tubuh', 'pt', 'pertamina', 'kkks']","['riza', 'chalid', 'sangka', 'baru', 'kasus', 'minyak', 'pertamina', 'jagung', 'tetap', 'riza', 'chalid', 'pernah', 'juluk', 'raja', 'minyak', 'indonesia', 'salah', 'satu', 'sangka', 'baru', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'tubuh', 'pt', 'pertamina', 'kkks']",positive
Thu Jul 10 15:22:08 +0000 2025,Mafia Minyak Riza Chalid Jd Tersangka ! Kejagung RI menetapkan Riza Chalid dan 8 orang lainnya sebagai tersangka dalam kasus korupsi minyak mentah dan produk kilang pada PT Pertamina. @caloproperty @sniperruben45 @RomeoWalker19 @SuryonoSyarif @heryrani https://t.co/wyiJgZjCbF,mafia minyak riza chalid jd tersangka kejagung ri menetapkan riza chalid dan orang lainnya sebagai tersangka dalam kasus korupsi minyak mentah dan produk kilang pada pt pertamina,"['mafia', 'minyak', 'riza', 'chalid', 'jadi', 'tersangka', 'kejagung', 'ri', 'menetapkan', 'riza', 'chalid', 'orang', 'lainnya', 'tersangka', 'kasus', 'korupsi', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina']","['mafia', 'minyak', 'riza', 'chalid', 'jadi', 'sangka', 'jagung', 'ri', 'tetap', 'riza', 'chalid', 'orang', 'lain', 'sangka', 'kasus', 'korupsi', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina']",negative
Thu Jul 10 15:21:37 +0000 2025,Kejaksaan Agung menetapkan sembilan tersangka baru terkait kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina dan Kontraktor Kontrak Kerja Sama (KKKS) tahun 2018-2023. Salah satunya yakni Mohammad Riza Chalid (MRC) selaku Beneficial Owner PT https://t.co/NkbfApELhS,kejaksaan agung menetapkan sembilan tersangka baru terkait kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pada pt pertamina dan kontraktor kontrak kerja sama kkks tahun salah satunya yakni mohammad riza chalid mrc selaku beneficial owner pt,"['kejaksaan', 'agung', 'menetapkan', 'sembilan', 'tersangka', 'baru', 'terkait', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'kontraktor', 'kontrak', 'kerja', 'sama', 'kkks', 'tahun', 'salah', 'satunya', 'mohammad', 'riza', 'chalid', 'mrc', 'selaku', 'beneficial', 'owner', 'pt']","['jaksa', 'agung', 'tetap', 'sembilan', 'sangka', 'baru', 'kait', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina', 'kontraktor', 'kontrak', 'kerja', 'sama', 'kkks', 'tahun', 'salah', 'satu', 'mohammad', 'riza', 'chalid', 'mrc', 'selaku', 'beneficial', 'owner', 'pt']",positive
Thu Jul 10 15:17:18 +0000 2025,Mafia Minyak Riza Chalid Jd Tersangka ! Kejagung RI menetapkan Riza Chalid dan 8 orang lainnya sebagai tersangka dalam kasus korupsi minyak mentah dan produk kilang pada PT Pertamina. @Gunadi84380182 @matjanmi @SigitWasito8 @Alwizar69 @BambangSup90176 https://t.co/9JPrG4Csb2,mafia minyak riza chalid jd tersangka kejagung ri menetapkan riza chalid dan orang lainnya sebagai tersangka dalam kasus korupsi minyak mentah dan produk kilang pada pt pertamina,"['mafia', 'minyak', 'riza', 'chalid', 'jadi', 'tersangka', 'kejagung', 'ri', 'menetapkan', 'riza', 'chalid', 'orang', 'lainnya', 'tersangka', 'kasus', 'korupsi', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina']","['mafia', 'minyak', 'riza', 'chalid', 'jadi', 'sangka', 'jagung', 'ri', 'tetap', 'riza', 'chalid', 'orang', 'lain', 'sangka', 'kasus', 'korupsi', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina']",negative
Thu Jul 10 15:15:15 +0000 2025,Mafia Minyak Riza Chalid Jd Tersangka ! Kejagung RI menetapkan Riza Chalid dan 8 orang lainnya sebagai tersangka dalam kasus korupsi minyak mentah dan produk kilang pada PT Pertamina. https://t.co/wyiJgZjCbF @DharmaSayoga @OneLove4Human @kusjantonoWK @agssmntrii @FDonghun,mafia minyak riza chalid jd tersangka kejagung ri menetapkan riza chalid dan orang lainnya sebagai tersangka dalam kasus korupsi minyak mentah dan produk kilang pada pt pertamina,"['mafia', 'minyak', 'riza', 'chalid', 'jadi', 'tersangka', 'kejagung', 'ri', 'menetapkan', 'riza', 'chalid', 'orang', 'lainnya', 'tersangka', 'kasus', 'korupsi', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina']","['mafia', 'minyak', 'riza', 'chalid', 'jadi', 'sangka', 'jagung', 'ri', 'tetap', 'riza', 'chalid', 'orang', 'lain', 'sangka', 'kasus', 'korupsi', 'minyak', 'mentah', 'produk', 'kilang', 'pt', 'pertamina']",negative
Thu Jul 10 15:13:43 +0000 2025,Wehhh udah kena kilang minyak aja tampan sekali https://t.co/jTjF5CWOVH,wehhh udah kena kilang minyak aja tampan sekali,"['wehhh', 'udah', 'kena', 'kilang', 'minyak', 'tampan', 'sekali']","['wehhh', 'udah', 'kena', 'kilang', 'minyak', 'tampan', 'sekali']",negative
Thu Jul 10 14:52:04 +0000 2025,@tanyarlfes Aku pribadi lebih nyaman yang atas pernah pake yang bawah tapi sakit dan geser mulu bukan karena pesek tapi hidungku oily parah. Sedangkan kalo pake yang atas mau kayak kilang minyak pun tetep stay anti mlorot ,aku pribadi lebih nyaman yang atas pernah pake yang bawah tapi sakit dan geser mulu bukan karena pesek tapi hidungku oily parah sedangkan kalo pake yang atas mau kayak kilang minyak pun tetep stay anti mlorot,"['aku', 'pribadi', 'lebih', 'nyaman', 'atas', 'pernah', 'pakai', 'bawah', 'sakit', 'geser', 'melulu', 'bukan', 'pesek', 'hidungku', 'oily', 'parah', 'kalau', 'pakai', 'atas', 'mau', 'kayak', 'kilang', 'minyak', 'tetap', 'stay', 'anti', 'mlorot']","['aku', 'pribadi', 'lebih', 'nyaman', 'atas', 'pernah', 'pakai', 'bawah', 'sakit', 'geser', 'melulu', 'bukan', 'pesek', 'hidung', 'oily', 'parah', 'kalau', 'pakai', 'atas', 'mau', 'kayak', 'kilang', 'minyak', 'tetap', 'stay', 'anti', 'mlorot']",negative
Thu Jul 10 14:34:25 +0000 2025,Bawah soalnya kilang minyak pindah di mukaku nder,bawah soalnya kilang minyak pindah di mukaku nder,"['bawah', 'soalnya', 'kilang', 'minyak', 'pindah', 'mukaku', 'nder']","['bawah', 'soal', 'kilang', 'minyak', 'pindah', 'muka', 'nder']",negative
Thu Jul 10 14:28:53 +0000 2025,Breaking News! Kejaksaan Agung (Kejagung) telah menetapkan pengusaha Riza Chalid menjadi tersangka dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang Pertamina-KKKS periode 2018-2023. Kejaksaan Agung (Kejagung) mengumumkan raja minyak itu sebagai tersangka https://t.co/kowB8z4g8g,breaking news kejaksaan agung kejagung telah menetapkan pengusaha riza chalid menjadi tersangka dalam kasus dugaan korupsi tata kelola minyak mentah dan produk kilang pertaminakkks periode kejaksaan agung kejagung mengumumkan raja minyak itu sebagai tersangka,"['breaking', 'news', 'kejaksaan', 'agung', 'kejagung', 'menetapkan', 'pengusaha', 'riza', 'chalid', 'menjadi', 'tersangka', 'kasus', 'dugaan', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pertaminakkks', 'periode', 'kejaksaan', 'agung', 'kejagung', 'mengumumkan', 'raja', 'minyak', 'tersangka']","['breaking', 'news', 'jaksa', 'agung', 'jagung', 'tetap', 'usaha', 'riza', 'chalid', 'jadi', 'sangka', 'kasus', 'duga', 'korupsi', 'tata', 'kelola', 'minyak', 'mentah', 'produk', 'kilang', 'pertaminakkks', 'periode', 'jaksa', 'agung', 'jagung', 'umum', 'raja', 'minyak', 'sangka']",positive
